TimeStamp,Raw Shoulder Yaw,Raw Shoulder Pitch,Raw Shoulder Roll,Raw Hip Yaw,Raw Hip Pitch,Raw Hip Roll,Raw Hand Yaw,Raw Hand Pitch,Raw Hand Roll,Raw Upper Arm Yaw,Raw Upper Arm Pitch,Raw Upper Arm Roll,TimeStamp Shoulders,TimeStamp Hips,TimeStamp Hand,TimeStamp Upper Arm,Shoulder Acceleration X,Shoulder Acceleration Y,Shoulder Acceleration Z,Hip Acceleration X,Hip Acceleration Y,Hip Acceleration Z,Hand Acceleration X,Hand Acceleration Y,Hand Acceleration Z,Upper Arm Acceleration X,Upper Arm Acceleration Y,Upper Arm Acceleration Z,Shoulder Linear Velocity X,Shoulder Linear Velocity Y,Shoulder Linear Velocity Z,Hip Linear Velocity X,Hip Linear Velocity Y,Hip Linear Velocity Z,Hand Linear Velocity X,Hand Linear Velocity Y,Hand Linear Velocity Z,Upper Arm Linear Velocity X,Upper Arm Linear Velocity Y,Upper Arm Linear Velocity Z,Shoulder Rotational Velocity X,Shoulder Rotational Velocity Y,Shoulder Rotational Velocity Z,Hip Rotational Velocity X,Hip Rotational Velocity Y,Hip Rotational Velocity Z,Hand Rotational Velocity X,Hand Rotational Velocity Y,Hand Rotational Velocity Z,Upper Arm Rotational Velocity X,Upper Arm Rotational Velocity Y,Upper Arm Rotational Velocity Z,Shoulder X Vector X,Shoulder X Vector Y,Shoulder X Vector Z,Shoulder Y Vector X,Shoulder Y Vector Y,Shoulder Y Vector Z,Shoulder Z Vector X,Shoulder Z Vector Y,Shoulder Z Vector Z,Hip X Vector X,Hip X Vector Y,Hip X Vector Z,Hip Y Vector X,Hip Y Vector Y,Hip Y Vector Z,Hip Z Vector X,Hip Z Vector Y,Hip Z Vector Z,Hand X Vector X,Hand X Vector Y,Hand X Vector Z,Hand Y Vector X,Hand Y Vector Y,Hand Y Vector Z,Hand Z Vector X,Hand Z Vector Y,Hand Z Vector Z,Upper Arm X Vector X,Upper Arm X Vector Y,Upper Arm X Vector Z,Upper Arm Y Vector X,Upper Arm Y Vector Y,Upper Arm Y Vector Z,Upper Arm Z Vector X,Upper Arm Z Vector Y,Upper Arm Z Vector Z,Shoulder Flexion,Hip Flexion,Hand Flexion,Upper Arm Flexion,Shoulder Tilt,Hip Tilt,Hand Tilt,Upper Arm Tilt,Shoulder Alignment,Hip Alignment,Hand Alignment,Upper Arm Alignment,Shoulder Rotation,Hip Rotation,Hand Rotation,Upper Arm Rotation,Shoulder Lateral Bend,Hip Lateral Bend,Hand Lateral Bend,Upper Arm Lateral Bend,Shoulder Pitch,Hip Pitch,Hand Pitch,Upper Arm Pitch,Shoulder Angle,Hip Angle,Hand Angle,Upper Arm Angle,Shoulder Direction,Hip Direction,Hand Direction,Upper Arm Direction,Torso Rot,Pelvis Rot,Hand Rot,Upper Arm Rot,Torso Filtered Rot,Pelvis Filtered Rot,Hand Filtered Rot,Upper Arm Filtered Rot,Torso Rot Vel,Pelvis Rot Vel,Hand Rot Vel,Upper Arm Rot Vel,Torso Filtered Rot Vel,Pelvis Filtered Rot Vel,Hand Filtered Rot Vel,Upper Arm Filtered Rot Vel,SpineRtnJCS,Spine Angle,Pelvis Angle,Wrist Angle,Spine Direction,Pelvis Direction,Wrist Direction,ThxRtnJCS,PlvRtnJCS,ClbRtSpVS,UBdyBnd,Plvbnd,TrnkAngVelLocAx,UBdySBnd,PlvSbnd,PlvAngVelLocAx,UpArmRtSpVS,AddressFrame,TopFrame,ImpactFrame
5.640014648,-129.9910889,28.86582947,5.702972412,-116.3939819,-5.027318954,2.168303251,121.8214417,-14.37092972,119.220932,62.25764847,28.52507973,-115.8391647,7.66003418,7.645019531,7.645019531,7.645019531,10.34375,-0.078124091,-0.2578125,11.265625,-0.429686517,-2.6171875,0.828123748,14.2265625,10.3125,-4.796874523,-1.953125358,13.7109375,0,0,0,0,0,0,0,0,0,0,0,0,-33.44288254,-19.15403175,13.83097649,16.86456299,-11.72109699,-24.26051712,27.21934319,76.17464447,-62.68780518,-24.50653458,-44.75614166,-25.09476852,-0.676240027,-0.087020002,0.731519997,0.304170012,0.871420026,0.384849995,-0.670949996,0.482760012,-0.562820017,-0.441249996,-0.037689999,0.896589994,-0.095260002,0.995440006,-0.00504,-0.892310023,-0.087630004,-0.442829996,-0.823109865,0.248199925,0.510779977,-0.563130021,-0.472900003,-0.677680016,0.073350042,-0.845429897,0.529019892,-0.583280027,0.790769994,0.185680002,-0.234750003,-0.382939994,0.893450022,0.777610004,0.477539986,0.408989996,-89.81102753,-73.24460602,9.351728439,-27.48092079,4.992193222,2.159989357,-14.37101841,-52.2575264,132.7512665,116.2037582,148.1783752,162.3417664,-3.67E-05,16.68455124,90,-15.5585041,0.00014776,-31.21156883,30.71849251,54.10211563,-28.86581802,5.02727747,122.2819748,-151.4751434,29.37592316,5.473749638,118.2227097,112.5159149,-38.32143021,93.02857208,140.2745209,14.72146416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.28773043,0,0,0,0,0,0,135.1892555,117.1070108,102.8900385,-28.85763974,15.0297265,34.67336905,4.987242982,2.15688541,-16.16698469,53.77493668,,,
5.645019531,-130.1659851,28.77869606,5.481112957,-116.2685547,-5.098536968,2.220569134,121.3416672,-14.47068977,119.2024384,62.31753922,28.70935249,-115.5897751,7.665039063,7.650024414,7.650024414,7.650024414,10.765625,0.015625941,-0.2421875,10.828125,-0.296874046,-2.375,1.140623689,14.9921875,9.8125,-4.828124523,-1.523437858,13.4765625,0,0,0,0,0,0,0,0,0,0,0,0,-34.01590347,-18.00812531,11.10949993,16.93618393,-13.65482807,-23.25784111,20.77354622,70.94638062,-58.8203392,-31.52528572,-40.38737869,-29.75004387,-0.677200019,-0.083719999,0.731019974,0.304610014,0.872479975,0.382099986,-0.66979003,0.481429994,-0.565339983,-0.439159989,-0.038589999,0.897580028,-0.096780002,0.995299995,-0.00456,-0.893180013,-0.088869996,-0.440829992,-0.826989889,0.249879926,0.503639996,-0.558160007,-0.472420007,-0.682110012,0.067480043,-0.845209897,0.530159891,-0.584320009,0.791040003,0.181209996,-0.235269994,-0.378829986,0.895060003,0.776669979,0.480369985,0.407460004,-89.92340851,-73.09315491,9.122548103,-27.5126133,4.802423954,2.211593151,-14.47040653,-52.2828064,132.8113098,116.071167,148.658432,162.7702332,9.31E-05,16.86071587,90,-15.56409073,-0.000180089,-31.20154381,30.95065117,54.23147964,-28.77883911,5.098602295,122.3055649,-151.2904358,29.25188065,5.55721283,118.1914978,112.2612305,-38.56184387,92.69761658,140.707077,14.72727108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5613167,0,0,0,0,0,0,135.3065518,117.0252527,93.44157086,-28.77499871,15.07618319,32.68582529,4.822423215,2.200764938,-15.68809331,52.17239976,,,
5.650024414,-130.3246002,28.6924572,5.284559727,-116.2916946,-5.17459631,2.276674747,120.8531189,-14.54650593,119.2275467,62.42007828,28.91634178,-115.3440247,7.670043945,7.655029297,7.655029297,7.655029297,10.8359375,-0.492186546,-0.2421875,10.28125,-0.140624091,-2.4375,0.984373569,16.171875,9.0390625,-4.6953125,-1.328125358,13.2734375,0,0,0,0,0,0,0,0,0,0,0,0,-30.79302025,-18.58099556,12.32707024,16.57808876,-13.22510719,-22.75650406,13.68317032,64.35733795,-51.5867424,-37.46969986,-37.45099258,-32.39995575,-0.678080022,-0.080789998,0.730539978,0.304870009,0.873480022,0.379579991,-0.668780029,0.48010999,-0.567659974,-0.43937999,-0.039560001,0.897430003,-0.098389998,0.995140016,-0.0043,-0.89289999,-0.090190001,-0.441139996,-0.83096987,0.25116992,0.496399969,-0.552829981,-0.472629994,-0.686290026,0.062240042,-0.844709873,0.531589925,-0.585520029,0.791079998,0.177090004,-0.234970003,-0.374689996,0.896879971,0.775860012,0.483530015,0.405259997,90,-73.08537292,8.886504173,-27.54787064,4.63397646,2.267212629,-14.54675293,-52.28655243,132.8671722,116.0862808,149.1469879,163.1721039,-2.50E-06,16.88631439,89.80220032,-15.61077595,0.00017508,-31.22804451,31.13667107,54.36242294,-28.69258499,5.174537659,122.3591385,-151.083786,29.13440514,5.651075363,118.2051544,112.0051575,-38.77063751,92.50244141,141.1473694,14.68074894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.82153925,0,0,0,0,0,0,135.4122096,116.9466841,84.32378223,-28.68701086,15.12780795,30.46265434,4.661772996,2.242819106,-15.36615469,51.74103691,,,
5.655029297,-130.5588379,28.60224915,5.111508369,-116.1699524,-5.238970757,2.311009645,120.4644394,-14.6089344,119.2608948,62.55029297,29.14063263,-115.0944138,7.675048828,7.66003418,7.66003418,7.66003418,10.65625,-0.757811546,-0.171875,9.7734375,8.54E-07,-2.1328125,0.60937351,16.6484375,8.109375,-4.5,-1.343750358,13.078125,0,0,0,0,0,0,0,0,0,0,0,0,-28.21471977,-21.66060829,8.817699432,16.2916069,-11.00489616,-22.75648689,5.232041836,57.98317719,-41.55997467,-42.91282272,-36.37674332,-32.32832718,-0.680050015,-0.078220002,0.728980005,0.304329991,0.874469995,0.377730012,-0.667020023,0.478729993,-0.570879996,-0.437370002,-0.04016,0.898379982,-0.09967,0.995010018,-0.00405,-0.893739998,-0.091310002,-0.43919,-0.834079862,0.252219915,0.490609974,-0.548569977,-0.472979993,-0.68945998,0.058160041,-0.844199896,0.532869935,-0.586849988,0.790979981,0.173079997,-0.234190002,-0.370429993,0.898850024,0.775089979,0.48695001,0.402619988,-89.8924942,-72.83831024,8.745242119,-27.60599518,4.486258507,2.301617384,-14.60891438,-52.27718735,133.0111389,115.9588089,149.5357361,163.5675964,3.16E-05,17.14371109,89.80960083,-15.76469421,0.000127269,-31.18043709,31.28173828,54.46768951,-28.60248947,5.238975048,122.4136887,-150.8596954,29.01768875,5.726217747,118.2279053,111.7421417,-38.85774231,92.32688141,141.4924316,14.60340881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.06773538,0,0,0,0,0,0,135.5056284,116.8703673,75.74901838,-28.59342283,15.18132849,28.05642365,4.50629606,2.282038259,-15.24352287,52.34495518,,,
5.66003418,-130.6819916,28.50070763,4.954221725,-116.0462494,-5.295534611,2.330868959,120.1253128,-14.64644909,119.3224106,62.69287109,29.37365341,-114.8346176,7.680053711,7.665039063,7.665039063,7.665039063,10.328125,-0.757811606,-0.046875,9.4609375,0.20312582,-2.2734375,0.132811099,15.984375,7.5,-4.3984375,-1.523437858,12.84375,0,0,0,0,0,0,0,0,0,0,0,0,-26.92562675,-21.58899879,7.671859741,15.93352032,-7.85361433,-22.75648308,-2.574530363,52.3968277,-33.68180084,-46.78030777,-36.37679291,-28.74733353,-0.680670023,-0.075889997,0.72864002,0.304210007,0.875530005,0.375380009,-0.66644001,0.477169991,-0.572860003,-0.435360014,-0.0405,0.899339974,-0.100709997,0.994910002,-0.00395,-0.894609988,-0.092289999,-0.437220007,-0.836819887,0.252849907,0.485579967,-0.544690013,-0.473809987,-0.691959977,0.055110041,-0.843549907,0.534219921,-0.58822,0.790849984,0.168980002,-0.233280003,-0.365999997,0.900900006,0.77433002,0.490500003,0.399780005,-89.7106781,-72.68928528,8.573947906,-27.61266136,4.352361202,2.321113825,-14.64621925,-52.26501465,133.0505219,115.8310852,149.8747711,163.9720459,0.000257043,17.29922676,90,-15.84235954,-7.76E-05,-31.13630104,31.41632652,54.59485626,-28.50073242,5.295362949,122.4831009,-150.6265564,28.89223671,5.783368111,118.2818985,111.4691391,-39.02149582,92.24607849,141.7912445,14.51737022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2996148,0,0,0,0,0,0,135.5864529,116.7955364,67.9844095,-28.49411534,15.2341826,25.54240825,4.356559338,2.317780121,-15.17747021,53.70431443,,,
5.665039063,-130.7915039,28.38734627,4.799554825,-116.0680923,-5.33604002,2.380702019,119.7749329,-14.66582298,119.4309845,62.88210297,29.58807373,-114.5564117,7.685058594,7.670043945,7.670043945,7.670043945,10.5234375,-0.710936546,-0.4140625,9.1796875,0.226563305,-2.1640625,-0.453126311,15.1953125,7,-4.515624523,-1.843750358,12.6796875,0,0,0,0,0,0,0,0,0,0,0,0,-26.42429352,-21.73224831,3.947615862,15.28895473,-4.702318668,-23.04295921,-9.879764557,47.0253334,-31.17510796,-49.85993576,-37.02139282,-24.5217514,-0.681129992,-0.07361,0.72845,0.304019988,0.876670003,0.372860014,-0.666050017,0.475430012,-0.574750006,-0.435589999,-0.041359998,0.899190009,-0.101719998,0.994809985,-0.00352,-0.894379973,-0.093000002,-0.437530011,-0.839699864,0.253179908,0.48040998,-0.540489972,-0.47536999,-0.694190025,0.052620042,-0.842569888,0.536009967,-0.589169979,0.790939987,0.165189996,-0.23195,-0.361400008,0.903100014,0.773999989,0.49375999,0.396380007,-89.83596039,-72.6984787,8.383337975,-27.60755157,4.221360207,2.370429516,-14.6657629,-52.27344131,133.0772858,115.8467026,150.2252197,164.3376923,-0.000371335,17.29646873,90,-15.94993496,7.95E-05,-31.10292816,31.52036476,54.68341446,-28.38735199,5.336218834,122.5875015,-150.4119873,28.75675964,5.839961052,118.3834457,111.186203,-39.19287491,91.98191833,142.0960083,14.40436459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.51739525,0,0,0,0,0,0,135.6547237,116.721596,61.24698259,-28.3891104,15.28476993,23.04558713,4.212781932,2.349750396,-15.11777923,55.46153695,,,
5.670043945,-130.9756165,28.28152275,4.645932674,-115.9438477,-5.367640495,2.397262812,119.4976501,-14.69700813,119.5506668,63.09823608,29.78606606,-114.2648926,7.690063477,7.675048828,7.675048828,7.675048828,10.875,-0.499999046,-0.4375,9.1484375,0.414063305,-2.421875,-1.156251311,15.0234375,6.640625,-4.749999523,-2.007812977,12.65625,0,0,0,0,0,0,0,0,0,0,0,0,-25.92297363,-23.09300041,0.509824395,14.85923386,-1.909150124,-22.11188507,-16.54039955,43.3011055,-30.60214424,-52.22340775,-36.30524063,-19.29350281,-0.682560027,-0.071330003,0.727339983,0.303429991,0.877740026,0.370819986,-0.664870024,0.473800004,-0.577459991,-0.433589995,-0.041639999,0.900150001,-0.102339998,0.994740009,-0.00328,-0.895280004,-0.093549997,-0.435570002,-0.841899872,0.253709912,0.476279974,-0.537249982,-0.47705999,-0.695550025,0.05075004,-0.84145987,0.537939966,-0.589810014,0.791209996,0.161569998,-0.230430007,-0.356660008,0.905369997,0.773970008,0.496760011,0.392690003,-89.94941711,-72.48466492,8.270564079,-27.62353516,4.090381622,2.386486053,-14.697155,-52.29873276,133.1808319,115.7194824,150.5022736,164.6804657,0.000441458,17.5145359,90,-16.14658928,-0.000118618,-31.01654053,31.58111191,54.73487091,-28.28124619,5.3678689,122.7053986,-150.2141266,28.62906647,5.879232883,118.4935608,110.8952179,-39.29235077,91.83570099,142.3171387,14.27944279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.72177152,0,0,0,0,0,0,135.7108559,116.6480655,55.63405258,-28.27853385,15.33249196,20.67098997,4.075070698,2.377941374,-15.12153566,57.27786961,,,
5.675048828,-131.0515747,28.15716553,4.490037918,-115.8201141,-5.396450043,2.409202337,119.2462769,-14.72327042,119.6947021,63.31969833,29.97385788,-113.9689331,7.695068359,7.680053711,7.680053711,7.680053711,10.7578125,-0.460936546,-0.4609375,9.0859375,0.437500775,-2.6796875,-1.468751192,14.65625,7.0859375,-4.796874523,-2.250000477,12.5625,0,0,0,0,0,0,0,0,0,0,0,0,-25.63655663,-24.81188583,-2.641365767,14.35790443,-0.476728171,-22.54160118,-21.91190147,39.36200333,-24.15636635,-53.9423027,-34.51478577,-15.49765015,-0.682579994,-0.069020003,0.727540016,0.303359985,0.87895,0.367989987,-0.664870024,0.471890002,-0.579020023,-0.431600004,-0.041850001,0.901090026,-0.10289,0.994690001,-0.00309,-0.896179974,-0.094049998,-0.433620006,-0.843879879,0.254149914,0.472519964,-0.534259975,-0.479110003,-0.696430027,0.049390044,-0.840149879,0.540089965,-0.590319991,0.791549981,0.158000007,-0.228939995,-0.351909995,0.907599986,0.774020016,0.499599993,0.388960004,-89.79637146,-72.37696838,8.121242523,-27.59762001,3.957701445,2.398528814,-14.72321987,-52.33059692,133.1738129,115.593277,150.7539063,165.0159149,-0.000180089,17.62163925,89.85997009,-16.25,-5.03E-05,-30.93720055,31.64933968,54.79190826,-28.15705109,5.396643639,122.8440475,-150.0264587,28.48403931,5.907139301,118.6272888,110.604187,-39.50115585,91.72019196,142.5067139,14.15738678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.91368512,0,0,0,0,0,0,135.7555423,116.574674,51.14962431,-28.16255259,15.37759261,18.48405396,3.943652264,2.402595972,-15.08972305,58.92682553,,,
5.680053711,-131.114975,28.03276062,4.327839375,-115.8437653,-5.408983707,2.451532602,118.9798737,-14.71961117,119.8705826,63.57732391,30.14718819,-113.6733475,7.700073242,7.685058594,7.685058594,7.685058594,11,-0.203124031,-0.28125,9.1484375,0.320313305,-2.8671875,-1.375001192,13.3359375,7.6328125,-4.601562023,-2.390625238,12.5859375,0,0,0,0,0,0,0,0,0,0,0,0,-26.78248596,-25.24156952,-5.721033573,13.71332836,-0.906412125,-22.04026222,-25.85100555,35.99586105,-17.28087044,-56.52059174,-31.6500206,-14.49495602,-0.682420015,-0.066610001,0.727919996,0.303440005,0.880159974,0.365020007,-0.665000021,0.469980001,-0.580429971,-0.431890011,-0.042580001,0.900919974,-0.103409998,0.994639993,-0.00256,-0.89598,-0.09426,-0.433979988,-0.846079886,0.254089922,0.468599975,-0.53083998,-0.481700003,-0.697260022,0.048560046,-0.838689864,0.542429924,-0.590579987,0.791970015,0.154899999,-0.226960003,-0.34720999,0.909910023,0.774399996,0.502219975,0.384799987,90,-72.43293762,7.929450989,-27.58249855,3.819299698,2.440392256,-14.71966553,-52.36999512,133.1521759,115.6124878,151.0201874,165.3032532,-0.000152769,17.56638336,89.86016083,-16.36857796,7.95E-05,-30.88064766,31.69844055,54.83307648,-28.03299904,5.40873003,122.9979706,-149.8530121,28.33833313,5.934915066,118.7964935,110.3167572,-39.73664093,91.41811371,142.7171478,14.00556946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.09430619,0,0,0,0,0,0,135.789683,116.5012315,47.74853295,-28.04131465,15.42084747,16.53530971,3.818991479,2.424141103,-15.03665411,60.33309284,,,
5.685058594,-131.2657776,27.91004181,4.174940109,-115.7209854,-5.452495575,2.451622486,118.7855606,-14.72617722,120.0407791,63.85062408,30.3234787,-113.3841705,7.705078125,7.690063477,7.690063477,7.690063477,10.6796875,-0.570311546,-0.0234375,9.1640625,0.164063305,-2.8671875,-1.367188573,12.359375,8.6640625,-4.351562023,-2.609375238,12.546875,0,0,0,0,0,0,0,0,0,0,0,0,-25.35009575,-25.38477707,-3.071093798,12.49579048,-2.267187834,-22.54158401,-29.00227356,32.98783493,-16.99438477,-59.02730179,-28.42717361,-15.06790638,-0.683420002,-0.064329997,0.727190018,0.302890003,0.881340027,0.36263001,-0.664229989,0.468080014,-0.582840025,-0.429930001,-0.042580001,0.901859999,-0.104089998,0.994560003,-0.00266,-0.896839976,-0.095020004,-0.432029992,-0.847639859,0.254199922,0.465719968,-0.528379977,-0.48416999,-0.697420001,0.048200045,-0.837229908,0.544719934,-0.590900004,0.792289972,0.152040005,-0.224639997,-0.342590004,0.912230015,0.774839997,0.504880011,0.380419999,90,-72.24806976,7.82679987,-27.60845375,3.688384295,2.440392256,-14.72618198,-52.40003204,133.2227325,115.4878311,151.2142181,165.5706482,5.90E-05,17.74992371,90,-16.58171463,-0.000357674,-30.8008709,31.71895981,54.84664917,-27.90973854,5.452471256,123.1512527,-149.6766052,28.19556427,5.979075432,118.958107,110.0347519,-39.87062454,91.46386719,142.8516693,13.83404446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2648426,0,0,0,0,0,0,135.8141004,116.427499,45.39342932,-27.91488514,15.46316677,14.79554799,3.701742545,2.443127993,-15.07224156,61.55479739,,,
5.690063477,-131.3198242,27.79381371,4.055874348,-115.5975113,-5.502657413,2.455646753,118.6084747,-14.72894096,120.22332,64.11724091,30.51625443,-113.1034698,7.710083008,7.695068359,7.695068359,7.695068359,10.203125,-0.945311606,0.1328125,9.03125,0.02343829,-2.9609375,-1.437501073,12.25,9.3125,-4.156249523,-2.984375238,12.2734375,0,0,0,0,0,0,0,0,0,0,0,0,-22.41374969,-26.81718063,-0.779183269,11.06338978,-3.55630064,-23.32939911,-32.22518539,31.12569237,-12.26748085,-61.74887085,-26.06376457,-17.00163078,-0.683380008,-0.062569998,0.727379978,0.302619994,0.882420003,0.360219985,-0.664390028,0.466289997,-0.584089994,-0.427940011,-0.042649999,0.902800024,-0.104910001,0.994480014,-0.00275,-0.897700012,-0.09589,-0.430059999,-0.84905988,0.254249901,0.463089973,-0.526090026,-0.486829996,-0.697300017,0.048160046,-0.835679889,0.547109962,-0.591499984,0.792389989,0.149149999,-0.222259998,-0.338039994,0.914510012,0.775070012,0.507780015,0.376069993,90,-72.13705444,7.713924408,-27.58915138,3.587340117,2.444406509,-14.72914314,-52.40942383,133.2135925,115.361618,151.3912811,165.84758,-1.62E-05,17.85764313,90,-16.73187637,0.000284363,-30.74336052,31.71986008,54.89453125,-27.79374123,5.502546787,123.3133011,-149.4839325,28.06432152,6.022912979,119.1324387,109.7575073,-40.03354263,91.50154877,142.9666443,13.66016293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.42617078,0,0,0,0,0,0,135.829243,116.3532749,44.09711405,-27.78322361,15.50525394,13.15665386,3.592578656,2.460192452,-15.11605547,62.74138693,,,
5.695068359,-131.3703003,27.65960121,3.9416008,-115.6201859,-5.532725811,2.478635073,118.4104004,-14.69355011,120.4300079,64.41584015,30.71997261,-112.8296738,7.715087891,7.700073242,7.700073242,7.700073242,10.2421875,-0.789061606,-0.03125,9.0078125,-0.24218671,-2.796875,-1.429688454,11.8046875,9.640625,-4.390624523,-3.210937738,12.40625,0,0,0,0,0,0,0,0,0,0,0,0,-21.12458229,-30.11177444,-3.715608835,9.630983353,-4.702181816,-23.47264099,-34.80351257,27.47305679,-5.606843948,-65.40145111,-22.19632721,-20.22449875,-0.683309972,-0.060880002,0.727590024,0.30212,0.883629978,0.357670009,-0.664690018,0.464219987,-0.585389972,-0.428240001,-0.043049999,0.902639985,-0.105549999,0.994409978,-0.00266,-0.897480011,-0.096409999,-0.43039,-0.850799859,0.25364992,0.460219979,-0.52323997,-0.48991999,-0.69727999,0.048610047,-0.834049881,0.549539924,-0.592209995,0.792330027,0.146630004,-0.219239995,-0.333550006,0.916890025,0.775380015,0.510839999,0.37123999,90,-72.17453766,7.567601204,-27.58814049,3.490325451,2.467345715,-14.69360161,-52.40379333,133.2024078,115.3810959,151.5898743,166.0933533,0.000209231,17.81707191,90,-16.90671539,0.000345835,-30.68214798,31.71884918,54.92821121,-27.65975189,5.532479286,123.4829636,-149.2801971,27.916605,6.061036587,119.3353195,109.4843903,-40.18741989,91.4436264,143.115387,13.44765091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.57878,0,0,0,0,0,0,135.8351296,116.2783074,43.90556139,-27.64627121,15.54745359,11.50418686,3.492055168,2.475934056,-15.17897032,64.07279941,,,
5.700073242,-131.5098267,27.51415443,3.818081379,-115.4974899,-5.581858158,2.487694263,118.2818909,-14.66879272,120.629158,64.72957611,30.94779015,-112.5699921,7.720092773,7.705078125,7.705078125,7.705078125,10.1328125,-0.781249106,-0.1640625,9.046875,-0.539061725,-2.640625,-1.804688454,11.46875,9.734375,-4.710937023,-3.273437738,12.5546875,0,0,0,0,0,0,0,0,0,0,0,0,-20.62323952,-29.18076706,-4.503444672,8.341824532,-5.275140285,-23.97395897,-37.66830063,26.47037888,-3.816344738,-69.91351318,-17.11136246,-24.37843704,-0.684310019,-0.05906,0.726790011,0.301039994,0.884930015,0.355349988,-0.66415,0.461970001,-0.587790012,-0.426259995,-0.043200001,0.903569996,-0.106399998,0.994319975,-0.00265,-0.898320019,-0.097269997,-0.428429991,-0.851919889,0.253229916,0.45836997,-0.521319985,-0.492870003,-0.696640015,0.049510043,-0.832439899,0.551909924,-0.593270004,0.791949987,0.144360006,-0.215709999,-0.329169989,0.91930002,0.775560021,0.514259994,0.366120011,-89.77090454,-71.98044586,7.499094486,-27.65376472,3.385859013,2.475948334,-14.66872501,-52.36811447,133.2756805,115.2556381,151.7178192,166.3240356,3.16E-05,18.00473213,89.96585083,-17.15773773,0.000243382,-30.58061028,31.71035194,54.95082092,-27.5143013,5.581986427,123.6498032,-149.052002,27.75708961,6.109680653,119.5293961,109.2184067,-40.27009583,91.42671204,143.1912079,13.20532417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7227041,0,0,0,0,0,0,135.831344,116.2022258,44.88549463,-27.5041011,15.58972409,9.71198169,3.4005846,2.49076711,-15.36894162,65.70739323,,,
5.704956055,-131.5353699,27.36364555,3.725151777,-115.3728104,-5.63458252,2.504284382,118.166214,-14.6332922,120.8407288,65.03952026,31.21024513,-112.3279877,7.724975586,7.710083008,7.710083008,7.710083008,10.1796875,-0.937499106,-0.3984375,9.109375,-0.914061666,-2.6171875,-1.859375954,12.0625,10.15625,-5.148437023,-3.070312977,12.8515625,0,0,0,0,0,0,0,0,0,0,0,0,-19.04766846,-28.10648346,-5.792517662,7.195899963,-5.561607838,-25.26311493,-40.89120865,25.03794861,-0.020496687,-74.9269104,-11.31019688,-29.39180946,-0.68404001,-0.057700001,0.727159977,0.300249994,0.886229992,0.352770001,-0.664789975,0.459639996,-0.588890016,-0.424219996,-0.043480001,0.904510021,-0.107349999,0.994220018,-0.00255,-0.899169981,-0.098180003,-0.426440001,-0.852989852,0.252629906,0.456719965,-0.519460022,-0.496019989,-0.695789993,0.050770044,-0.830749869,0.554329932,-0.594879985,0.791149974,0.14215,-0.211879998,-0.324919999,0.921700001,0.775390029,0.518180013,0.360920012,90,-71.88157654,7.405753136,-27.68680954,3.307803631,2.492006302,-14.63319111,-52.29310989,133.2498474,115.1268234,151.8338776,166.5608521,0.000250213,18.09799004,90,-17.32852745,4.53E-05,-30.49220085,31.69792175,55.02070236,-27.36388016,5.634376526,123.8241577,-148.7897491,27.59673309,6.163256645,119.73703,108.9607315,-40.40180588,91.36075592,143.2558746,12.94621086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.85742879,0,0,0,0,0,0,135.8171386,116.1246849,47.10985509,-27.35700828,15.63163399,7.678749165,3.318425876,2.50485245,-15.60586871,67.76178384,,,
